"n1","n2","n3","n4","n5","n6","n7","n8","n9","n10","n11","n12","n13","n14","n15","n16","n17","n18","n19","n20","n21","n22","n23","n24","n25","n26","n27","n28","n29","n30","n31","n32","n33","n34","n35"
"ERR2836871",0.186918512873291,-0.0192428953490276,0.606284646347479,-0.122248122216583,1.98530371206722,-0.1410248981025,0.492117306092062,0.270543734615127,-0.105608878471228,0.402653396375782,0.362344433694488,0.471586560989539,0.385558211133629,-0.408107001210287,-0.0283894638602833,-0.121014323527509,-0.133341958641788,-0.00447460776501366,-1.00109509838924,0.114932243096124,-0.211652523416502,0.382350755418521,0.224309397576244,0.154156581688159,0.0951347938194207,-0.391974490749822,0.0642292279515831,0.232256271194688,0.0771939002915576,-0.223287425353226,0.114632972659962,-0.123855478738023,0.0480029302392741,0.317021412242492,-0.301541470552593
"ERR2836872",0.459766561802657,0.179013795376785,-0.657258534306241,-0.0817144831276741,-0.32552622086337,-0.881913175923131,-0.332125624130076,0.0915153921547668,0.808517071698418,-0.549369025525944,-0.823499833063781,-0.140081980189188,-0.169192981810488,0.332161164316277,-1.58553201465306,0.0671298934937595,0.730238363724418,-0.784307154738127,1.31992458180252,-0.20983778258694,0.512455943727567,-0.888919788206256,-0.0133642553160201,0.032279669243484,-0.352623266819671,1.06004010224469,0.18452509168496,0.250295165760188,-0.429363255092536,0.520520045849692,-0.619811774937369,0.217294494231811,0.0480029302392741,-0.0183843847205607,1.20228882959426
"ERR2836873",-0.829001087813864,-0.0748870873075034,-0.0675651914946496,-0.190502530854372,0.165159385615105,-0.1410248981025,0.237893314917019,0.105661156515279,-0.559450975436126,-0.476480079453837,0.0811585919032282,-0.81912119569142,-0.169192981810488,0.332161164316277,-0.501839523080803,-0.444777340106624,-0.133341958641788,-1.07581098940135,0.0252625252574127,-0.20983778258694,0.512455943727567,0.159919198599508,-0.353986428799167,-0.174913783568097,0.0443334949905183,0.644885199181001,-0.158690902572685,-0.0862176628183197,-0.560526891328611,-0.243323718156407,0.114632972659962,0.254616538477852,-0.181848732500228,0.239415818257756,-1.35097090516433
"ERR2836874",0.733607246638379,-0.350101481242239,0.0652622896763596,-0.0161190610112,0.817358910763674,-1.12458269550629,0.50674878049927,0.280033300137687,-1.32859870654865,-1.00960235736704,0.0625472989790611,-0.03113436376775,-0.67316677306176,0.332161164316277,-1.01686199327222,-0.796969140081739,-0.133341958641788,-0.084497391724047,-1.96392852315999,-0.167079788202466,-0.710149357044526,0.836302907793167,-0.123224034430254,-0.729380300643006,1.34479006366866,-0.304390090034513,0.51006948900012,-0.0862176628183197,0.201946688234185,0.38127490993576,0.307036052883187,0.147315185253532,-0.291515846225901,0.485419730881752,-0.301541470552593
"ERR2836875",-0.541602921692481,0.0558209550447443,0.645305950568209,0.0263566843634828,-0.0749336136540336,-0.503542335738213,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188465,-0.0024235061510249,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.267028948796845,-0.0948410256625282,-0.446798609252814,0.512455943727566,-0.288387809423972,0.554576984872183,-0.0896489861847591,-1.07849206937172,0.316084954549089,0.0642292279515831,0.356453143764523,1.26122076936356,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.768662177317179
"ERR2836876",0.332997812421846,0.0433373696292925,-0.570100638711957,-0.0887876094383502,-0.113579954579287,-0.561894609768969,-1.56473034809842,-0.739734243941869,0.413664786923399,0.0545155642475147,0.105743233886695,0.0412996185087462,-0.205617262063655,0.0480204846819453,-1.23796332145079,-0.238569930709587,0.355728207740478,0.164049933536426,-1.3488382680294,0.224968506804947,-0.456989789615483,0.446386261623611,-0.457050575973149,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.878134805540861,0.515367331658478,-0.611796052864421,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836877",-0.0839596192263147,0.534182510918493,0.230052030947732,0.211769613047307,1.54882158657989,0.433551646407624,0.0516482434395664,-0.0151321934815306,-0.228786458059709,0.0202179493859917,0.0804635649974784,-0.00109110858612232,-0.81214194032788,0.332161164316277,-0.336772738516477,-0.331898443870877,-0.133341958641788,-0.145552425938882,-0.11787381707133,-0.164545194016185,1.1327523702585,-1.03000537908925,0.694019488068277,0.100427419055336,-2.17401423580158,0.316084954549089,0.0642292279515831,-0.113684369592113,1.64420599002399,-0.16906871655591,0.114632972659962,-0.0557746030040282,0.0480029302392741,0.250086860893364,0.82404939902527
"ERR2836878",0.846113613050907,0.0997749655000633,0.167349839303801,0.220932234048893,0.517084369912562,0.158428407308371,0.622712631097786,-0.934947323366592,-0.89312407893337,-1.00782813716016,0.106654311387132,-1.02625398800034,-0.169192981810488,0.332161164316277,-1.41129582226352,-0.385305880017692,0.336288924455839,1.53987936595017,0.793588255674721,0.465383041719461,-0.993018938210589,0.637711055101322,-0.702568559681786,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,0.768701555454465,0.228474433879598,0.174068997597614,-0.645371365682797,0.0480029302392741,-0.0404809849029181,-0.301541470552593
"ERR2836879",0.135380754961019,-0.990246873318953,0.929660572209931,0.25019034506144,-1.08797165020769,0.962380817353843,-0.841725473457984,-0.1817656481493,0.229823417233393,-0.0922371961188466,-0.00242350615102488,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641789,-0.638034267818169,2.08054056157788,-0.20983778258694,0.512455943727566,0.659815112327423,-0.286991579739203,0.0506610283058819,0.767753037062062,-0.121421269244168,0.29977592630947,-0.0862176628183197,-0.141828633325151,0.253029237331244,-0.805435647213196,0.141690828339187,0.42575326056331,-0.458596322718329,-0.301541470552593
"ERR2836880",-0.430961513343269,-0.120558081839406,0.469393134414348,-0.0313834275019614,0.165159385615105,-0.1410248981025,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188465,-0.00242350615102488,-0.140081980189188,-0.169192981810488,0.332161164316277,0.814693528768087,0.93179020822328,0.194915941753289,-0.148322510066996,0.0252625252574128,-0.20983778258694,0.512455943727566,0.0144208466070733,0.0972700418566556,-0.245298688971493,-0.181391246228017,0.316084954549089,0.0642292279515831,-0.0862176628183197,0.335497065977458,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836881",0.344611346284128,-0.321725207079212,-0.397583935547985,0.194389457317543,-0.813655147827391,0.720839918662686,-0.178474455081305,-0.164383346514094,0.266631779954417,-0.0628546428720718,0.0192334288923371,-0.103766108048708,-0.337184245560912,0.332161164316277,-0.857293620635083,-0.15762423120677,0.232101900259405,-1.5253831631455,0.0252625252574127,-0.20983778258694,0.512455943727566,-0.55463174290213,-0.231486613448239,0.0131306068004212,-1.34632816028688,0.485091652585666,0.272834536502593,0.545867778133228,0.358463045947633,-0.471437411422181,0.469366068351344,-0.0109050930942273,-0.0307034923074279,-0.133661815963969,0.988625126751686
"ERR2836882",0.0944421979404573,-0.0994414382321238,-0.659895675201972,-0.0313834275019614,0.165159385615105,-0.1410248981025,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188466,-0.00242350615102485,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.869538629091622,0.0628082207259937,0.389800241622803,-0.193807624763339,1.69416584431809,-0.20983778258694,0.512455943727566,0.360256758751136,-0.0030016775945984,-0.0162846286353719,0.553057982743778,-0.247983359239589,0.0642292279515831,-0.0862176628183197,-0.594734378871605,0.223543199446109,0.572958658721214,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836883",-0.277648180618534,-0.0829578401834911,0.989059687449228,-0.215888527867666,0.165159385615105,-0.1410248981025,-1.41335285729356,0.0624977441457333,0.747069966726762,-0.967024452913828,-0.575669000262802,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.615444281138641,2.11538594262942,-0.20983778258694,0.512455943727567,-0.18573077557135,1.09855563794999,0.416991305728814,1.00255291491295,0.461164537511972,-0.21148532844986,0.211805459247835,1.35521586926064,-0.00497287580078502,0.114632972659962,0.410145725421997,0.287368770487648,-0.0183843847205606,-1.00754378035919
"ERR2836884",0.808330232078074,-0.295785612365318,0.217587033161415,0.127335864215193,1.40183649339289,0.700714525230437,0.528221970855858,-0.682361096113744,-1.5033256276894,0.0530655210527043,0.104674453681778,0.0395074126776657,-0.00631484892334003,1.60275053641792,-1.03800741248567,0.454661215558301,-0.0559419760266316,0.388690960154201,-0.43075280553369,0.385329963973153,-0.814532295869978,-0.462612464081058,0.226889669615024,-0.199670124066485,0.209117930971707,-0.123174233058081,-0.218682790774182,0.412771513390809,0.118139293705782,0.533221334033423,-1.0690989618477,-0.129411637188674,0.0480029302392741,0.32248401784369,1.01161741041755
"ERR2836885",0.334760986631026,-0.0218431098127967,0.409167547309,0.160012197638728,-1.37119176421107,0.302113670265703,-1.26090145856372,-0.473626821923747,0.660226993506448,-0.227208232621945,-0.212701416482219,0.0418499104177347,-0.00419032668901376,1.61932363511373,-0.398175360500535,-0.373887873869377,-0.133341958641788,-0.338236675808505,1.35183573409296,-0.671482991558652,0.512455943727566,0.512870689969278,-0.54236687240679,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,0.526144025721173,-0.0798366286636594,-0.611796052864421,-0.530086027324964,0.0480029302392741,-0.0804456829600028,-0.301541470552593
"ERR2836886",-0.607595530554777,0.12372995140215,0.588106927710496,-0.0313834275019614,0.165159385615105,-0.1410248981025,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188465,-0.00242350615102486,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.290229571366472,0.0252625252574127,-0.20983778258694,0.512455943727566,-0.207529153388197,0.382087892656107,-0.245298688971493,-0.181391246228017,0.316084954549089,0.0642292279515831,-0.0862176628183197,1.26122076936356,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836887",0.164050199167338,-0.820756784296913,0.747939518736658,-0.054584182288769,-0.250133270927455,-0.768077041134679,0.137504789066673,-1.14056818844513,0.521384678888448,0.140503780713117,-0.575669000262802,-0.140081980189188,-0.169192981810488,0.332161164316277,0.683675377024684,1.19463807900081,0.00803102406076194,-0.841291723197777,1.5222275753197,-0.20983778258694,0.512455943727566,0.654688652122423,0.27751186760323,-0.167267098393096,-1.18988252926596,-0.391974490749823,0.0642292279515831,-0.0377694658521744,-0.545883120407902,-0.283789757542701,0.114632972659962,0.141281259517611,-0.146244259435898,0.305225121888172,-0.301541470552594
"ERR2836888",0.900913200575344,0.255112513266625,-0.0351477280793128,0.00921687663931433,1.46147201838778,0.667285963747535,0.837061129668969,0.494264661456444,-0.13121573572566,0.143939071441949,0.509392896444494,0.718167767471019,0.609194395184545,-0.260480398798616,-1.76364675252762,0.389269173874283,-0.0382791824024956,1.08329224412701,-0.450733695007814,0.30301894776707,-0.991651821399523,0.677955161189817,-0.120378260908213,0.177254704890391,1.17373958663783,-0.724676385656547,0.0642292279515831,-0.0862176628183197,0.419848833274923,0.0387961363563416,-0.756253008895982,-0.49772476099661,0.0480029302392741,-0.155786497712962,-0.301541470552593
"ERR2836889",0.144879975238599,0.244078805634554,0.611975189593212,0.0167817654740689,0.944076581005588,0.433551646407624,0.44708982923365,0.241340171114173,0.0179549797861517,0.391951338718159,0.354456291177571,0.458359168724813,-0.0649951841916856,-0.68475046047575,-0.149026435790732,-0.0344287738453045,-0.357412834840432,0.077784458663193,-0.856839783041728,-0.167556515858947,-0.0368921403324748,0.278774612898858,-0.241962540110324,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.767087063515261,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205607,-0.301541470552593
"ERR2836890",0.46377952236774,-0.462175792079637,0.0724631981784265,-0.0824014149788417,-0.366966529658072,0.327522092970418,0.293234479299741,0.141553889598004,-1.25560665310508,0.00176082890175771,0.0668594150770342,-0.0239035041583292,-0.063825215064877,1.15412027089455,-0.546468521494789,-0.475296333339418,-0.133341958641788,0.620121861840821,0.200518417188007,0.277662109702732,-0.574475644236345,-0.214497189530449,0.320452828010108,0.342593147127611,-0.213973270909115,-0.605302842816684,0.0642292279515831,0.521846790807786,-0.242326108381439,-0.239822433027208,0.114632972659962,-0.144618013067663,0.0480029302392741,0.337434353545646,0.547860686202038
"ERR2836891",-0.116558332221172,-0.48438380778424,0.924726740418832,-0.00655229372046038,1.5736796577257,-0.1410248981025,-0.874741188274606,-0.0524249683919282,-0.544729824539903,-0.0922371961188465,-0.00242350615102487,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.88424031196252,0.025262525257413,-0.20983778258694,0.512455943727567,-0.426134844306251,-0.266406958550686,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.283558783037754,-0.150869598756802,0.114632972659962,-0.0329224933755753,0.0480029302392741,0.227619527903436,0.526993149670518
"ERR2836892",-1.20905044615993,0.178965869950698,-0.889274855544002,-0.102083037214068,-0.250133270927455,-0.768077041134679,0.269795651343089,0.126352120625418,-1.23769455790261,-0.0134877264655237,0.0556201953155394,-0.0427502184787057,-0.619433735758225,0.332161164316277,0.30431746994722,-0.715827916104449,-0.858483997872835,2.12914076111548,-0.215518191211198,0.579527487250944,-0.17798337802381,-0.916224763490872,0.606274043709753,0.276932551439881,0.281008156038153,-0.637301098284828,0.0642292279515831,-0.761122528685988,3.168373508663,0.310258978684299,-0.137094505218308,-0.218268341143302,-0.181848732500228,-0.105325484165898,1.00820945299609
"ERR2836893",0.154264733140425,-0.198674489180277,-0.423463856413378,0.0877295353092819,1.52414171219761,-0.1410248981025,-0.205275334521913,-0.1817656481493,0.229823417233393,-0.0922371961188465,-0.00242350615102486,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.692903420048997,-0.575434042829669,-0.133341958641788,1.17113677381843,-0.376490089882722,0.31067487648899,-0.648081032860202,0.293483394157622,0.269585291703688,0.108314603300418,0.952648338425031,-0.554874903602553,0.0642292279515831,-0.0862176628183197,0.179571694604479,-0.148993507855549,0.114632972659962,-0.0305667399032574,0.0480029302392741,-0.30555920705161,-0.301541470552593
"ERR2836894",0.358403115407333,-0.141875963403297,-0.0933043993610693,0.114316629492653,2.03246527563308,-0.561894609768969,0.0995081539494222,0.015908407352478,-0.953942438880796,-0.0922371961188466,-0.00242350615102484,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.756131404055141,-0.405314419767775,-0.416087924046889,-0.0514453082732656,-1.29357528075496,-0.0674834993495947,-0.333266447736736,0.531717184503988,-0.0603938018430227,0.0921380064952838,-0.909464822736903,0.949722450586419,-0.365364592697305,0.0199403151860162,-0.547881042869901,-0.250504348170376,0.114632972659962,-0.158030987179268,0.0480029302392741,0.350621484215434,-0.301541470552593
"ERR2836895",0.578011613629783,-0.0819412514373648,0.366522910490281,0.245112034900551,0.992245781084276,0.969961088820989,0.379670296169918,0.197613745553566,-0.959005144743335,-0.605233668464292,-0.304108387908907,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.738219987878405,-0.606423221974808,-0.133341958641788,0.437984539422185,0.676210580544498,0.181545358777743,-0.360173375938093,0.613982255710927,-0.330526637471567,-0.0175720408312566,-1.4939139163052,0.316084954549089,0.0642292279515831,0.0615879395240815,0.124933112762658,-0.659552565025979,0.114632972659962,-0.671661087170454,0.0480029302392742,-0.148612151665925,-0.301541470552593
